Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:42:25,Certidão antiga ainda vale ou vocês pedem uma novinha?,"68: strato. A antecipação da regularização de ocorrência é realizada pela agência de vinculação da proposta quando, por questões de relevante im | 69: cadastral, uma nova avaliação poderá ser solicitada e, caso a antiga restrição tenha sido a única pendência (e não exista nova restrição), o | 240: AÇÃO Caso seja necessário efetuar uma nova avaliação de risco comercial e/ou habitacional, devido às condições da proposta não atenderem à s | 383: Qualquer apontamento é restritivo à contratação. Em caso de restrição, pode ser aceita a Certidão Negativa ou Certidão Positiva com efeitos ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:25,"Tô com pouco tempo de firma, a Caixa ainda aceita meu comissão pra renda?","106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 376: a de natureza descontinuada sem vínculo empregatício, o proponente deve apresentar declaração de próprio punho com firma reconhecida em Cart | 377: punho com firma reconhecida em Cartório nos casos em que as rendas de natureza descontinuada sem vínculo empregatício constante na DIRPF som | 107: plicações na CAIXA em que ainda não seja possível a emissão de extrato, é aceita a apresentação de tela de sistemas corporativos internos co",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:29,Quais impedimentos legais relacionados a inadimplência anterior bloqueiam contratação habitacional na Caixa?,"56: is impedem a contratação de novos créditos na instituição. registros cadastrais serasa e scpc São considerados impedimentos para aprovação d | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 586: umentos existentes no [MN, MO30344]. Informa aos proponentes as exigências e impedimentos relacionados ao imóvel e ao vendedor. Se pretensão | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:30,Como tratar divergência entre FGTS e extrato bancário na esteira de conformidade?,"106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 218: tuir como rendimento mensal; “ganhos líquidos em renda variável (bolsas de valores, de mercadorias, de futuros e assemelhados e fundos de in | 657: rnet Banking, opção “FGTS e INSS”; seleciona “Autoriza Agente Financeiro FGTS”; clica em “habitação e moradia própria; confirma a leitura do | 102: ência mais recente. O documento mais recente entre os quatro apresentados é de até dois meses anteriores ao mês corrente da avaliação. Os qu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:29,Em quais hipóteses a renda de manicure é glosada por insuficiência documental?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 296: omente seu material e força de trabalho; prestação de serviços ou produção de bens que, via de regra, possui baixo valor monetário; baixo vo",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:28,Qual evidência objetiva deve constar para justificar negativa por propriedade de outro imóvel?,"678: roponentes no momento da sua emissão, encaminhado por mensagem eletrônica ou por outro meio digital, ou ainda, serem enviadas as informações | 458: anterior ao casamento ou adquirido na constância deste, e se somente o nome de um dos cônjuges consta como proprietário, o outro cônjuge ass | 793: genheiro insere no SIOPI os dados do Relatório do Vistoria. CCA verifica o prazo de validade do Laudo de Avaliação, conforme abaixo: 720 dia | 679: ção dos recursos da conta vinculada na representação do comprador por meio de procuração deve constar poderes específicos para este fim e se",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:27,Em quais casos o comprovante de renda pode ser substituído por documento equivalente?,"367: e renda do(s) proponente(s) e promover novo enquadramento. A apuração de renda para proponente com vínculo empregatício deve ser, nos casos  | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 227: está limitada em até 30% do valor de sua renda, ou da renda do grupo familiar. Em alguns casos esse limite pode ser menor, a depender das ca",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:26,Como a análise de crédito considera declaração de imposto de renda na renda formal de um proponente CLT?,"79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 78: enefício Previdenciário – INSS e Auxílios; Extrato de Conta Salário/Aposentadoria; Declaração do Empregador; Contrato de Aluguel; Notas fisc | 372: a Federal, de acordo com a legislação vigente. Caso a Declaração de Imposto de Renda apresentada não atenda aos requisitos de obrigatoriedad | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:27,"Sou manicure e recebo no pix, vocês aceitam isso pra mostrar renda?","284: ista e Atacadista Jornaleiro Feirante Demonstradores Modelo de Modas CLASSE 5 – Trabalhadores de serviços e assemelhados Porteiro de Edifíci | 300: ista Digitador Eletricista Encanador Engraxate Esotérico e paranormal Esteticista Estofador Extrativista Faxineiro Feirante Fotógrafo Funile | 296: omente seu material e força de trabalho; prestação de serviços ou produção de bens que, via de regra, possui baixo valor monetário; baixo vo | 301: e Ourives Jornaleiro Ladrilheiro Lavador de veículos Lavador e passador de roupas Limpador de fachadas Manicure, Pedicure Manobrista Maquiad",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:28,Em que condições localização do imóvel sofre revisão durante a análise técnica?,"788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de  | 750: Para revisão de laudo de avaliação da engenharia, exclusivamente antes da contratação e desde que o imóvel ainda não esteja vinculado à prop | 782: ara imóvel com laudo de análise vigente no SIOPI que esteja vinculado a uma proposta nas modalidades Aquisição de Terreno e Construção e Con | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:29,Quais requisitos de validade e integridade documental se aplicam ao CPF no processo habitacional?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:24,Como tratar divergência entre margem consignável e extrato bancário na esteira de conformidade?,"106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 218: tuir como rendimento mensal; “ganhos líquidos em renda variável (bolsas de valores, de mercadorias, de futuros e assemelhados e fundos de in | 810: URÍDICA Podem ocorrer situações que ensejam necessidade de análise jurídica pela CAIXA como: apontamento restritivo em nome do vendedor e/ou | 219: lo fato de não se tratar de um rendimento periódico, mas um bônus ofertado pelo empregador; “Rendimentos Recebidos acumuladamente” e “Juros ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:24,"Faço corrida de app todo dia, como provo essa grana sem carteira assinada?","379: ração de Imposto de Renda Pessoa Física, alguma fonte de renda de natureza descontinuada sem vínculo empregatício, o proponente deve apresen | 376: a de natureza descontinuada sem vínculo empregatício, o proponente deve apresentar declaração de próprio punho com firma reconhecida em Cart | 340: otal de depósitos realizados nos últimos 12 meses; Os parâmetros do financiamento devem atender às condições de enquadramento no âmbito do S | 378: da de natureza descontinuada seja proveniente de vínculo empregatício, deve ser apresentada a Carteira de Trabalho e/ou Termo de Rescisão de",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:24,Quais impedimentos legais relacionados a cadastro negativo bloqueiam contratação habitacional na Caixa?,"56: is impedem a contratação de novos créditos na instituição. registros cadastrais serasa e scpc São considerados impedimentos para aprovação d | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 586: umentos existentes no [MN, MO30344]. Informa aos proponentes as exigências e impedimentos relacionados ao imóvel e ao vendedor. Se pretensão | 1: ANÁLISE DE RISCO DE CRÉDITO E IDENTIFICAÇÃO DA RENDA – NORMAS E PROCEDIMENTOS OPERACIONAIS - CCA SUMÁRIO DA NORMA 1	OBJETIVO,4 2	DEFINIÇÕES,",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:24,Quando o declaração de união estável deve ser atualizado para evitar exigência complementar?,"402: ocorrerá com a apresentação dos seguintes documentos: Se casado: certidão de casamento atualizada e; documento pessoal de identificação do(a | 447: onsoante o regime de casamento/sociedade conjugal, conforme quadro: Sociedade conjugal | Comunicação dos bens e fundamento legal | Assinatur | 501: a a concessão de valor complementar ao financiamento original, mesmo quando houver alteração do projeto ou substituição de material. PLANO D | 368: a. Quando apresentado contracheque para comprovação de renda, o cliente deve ser questionado quanto à existência de mais de um documento (co",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:42:25,"Tô com pouco tempo de firma, a Caixa ainda aceita meu servidor público pra renda?","280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 271: ador sem vínculo de emprego; empregado titular ou proprietário de empresa; servidor público da administração direta; servidor público de aut | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
